spese,homepage,id,lingua,title,popolarità,data uscita,incassi,durata
0,,10569,en,Small Time Crooks,11.423533,2000-05-19,0,94.0
18000000,,10560,en,Center Stage,6.961736,2000-05-12,17200925,115.0
17000000,http://www.cbsfilms.com/love-the-coopers/,333348,en,Love the Coopers,9.191187,2015-11-12,24000000,107.0
18000000,,20483,en,Catch That Kid,4.492858999999999,2004-02-06,16702864,92.0
18000000,,11457,en,Life as a House,5.706767,2001-10-25,0,125.0
30000000,http://www.stevejobsthefilm.com,321697,en,Steve Jobs,53.670525,2015-10-09,34441873,122.0
18000000,http://www.iloveyoubethcoopermovie.com/,19840,en,"I Love You, Beth Cooper",14.15192,2009-07-10,0,102.0
18000000,http://youthinrevolt-themovie.com/,22327,en,Youth in Revolt,13.462544,2009-09-11,0,87.0
18000000,,38665,en,The Legend of the Lone Ranger,11.725805000000001,1981-08-20,2945600,98.0
21000000,,2575,en,The Tailor of Panama,7.047975,2001-02-11,28008462,109.0
18000000,,11644,en,Blow Out,13.628601000000002,1981-07-24,12000000,108.0
18000000,http://www.getawaymovie.com/,146227,en,Getaway,16.520516,2013-08-29,10501938,90.0
18000000,,68924,en,The Ice Storm,14.916264000000002,1997-09-27,8038061,112.0
18000000,,253235,en,And So It Goes,9.633711,2014-07-20,25312387,94.0
0,,22102,en,Troop Beverly Hills,3.455018,1989-03-22,0,105.0
0,,18701,en,Being Julia,1.946634,2004-09-03,0,104.0
17000000,,10068,en,Nine 1/2 Weeks,12.313143,1986-02-14,6735922,117.0
18000000,,848,en,Dragonslayer,3.258422,1981-06-26,14110013,108.0
0,http://www.sonyclassics.com/thelaststation/,36811,en,The Last Station,3.6592919999999998,2009-09-04,0,112.0
18000000,,522,en,Ed Wood,24.548633,1994-09-27,5887457,127.0
18000000,,130150,en,Labor Day,17.683563,2013-12-27,20275812,111.0
18000000,,12246,ru,Монгол,10.1449,2007-09-20,26527510,120.0
18000000,http://rocknrolla.warnerbros.com/,13809,en,RockNRolla,31.887978000000004,2008-09-04,25739015,114.0
0,,27380,en,Megaforce,1.110179,1982-06-25,0,99.0
0,,10549,en,Hamlet,9.814785,1996-12-25,0,242.0
25000000,http://www.maoslastdancermovie.com/,33870,en,Mao's Last Dancer,1.876811,2009-10-01,20719451,117.0
18000000,http://www.midnightspecialmovie.com/,245703,en,Midnight Special,32.717853000000005,2016-02-18,6212282,112.0
0,,10739,en,Anything Else,8.945081,2003-08-27,0,108.0
18000000,,127560,en,The Railway Man,13.916583,2013-12-26,22309223,116.0
15238800,http://www.sonyclassics.com/thewhiteribbon/,37903,de,Das weisse Band,17.94739,2009-05-21,0,144.0
0,,396152,en,Restoration,2.525569,2016-05-03,0,90.0
2700000,,10017,en,The Wraith,10.47644,1986-11-21,3500000,93.0
18000000,,11468,en,Salton Sea,10.991280999999999,2002-01-01,676698,103.0
18000000,,193613,en,Metallica: Through the Never,7.871686,2013-09-25,7972967,93.0
18000000,http://www.theinformers.com/,17436,en,The Informers,6.333869,2008-11-05,382174,98.0
18000000,,43434,en,Carlos,1.138383,2010-05-19,871279,338.0
18000000,,31166,en,I Come with the Rain,8.266124000000001,2009-05-14,0,114.0
0,,69848,en,One Man's Hero,0.910529,1999-08-02,0,121.0
3500000,,8408,en,Day of the Dead,18.025206,1985-07-19,34000000,96.0
18000000,,332411,en,I Am Wrath,10.144222000000001,2016-04-14,0,92.0
18000000,,9389,fr,Renaissance,9.244181,2006-03-16,1831348,105.0
17900000,,9626,en,Red Sonja,12.752463,1985-04-09,6948633,89.0
14000000,,75638,en,Red Lights,22.748174,2012-03-02,13551174,119.0
20000000,http://www.areyousuperbad.com/,8363,en,Superbad,33.436091999999995,2007-08-17,121463226,113.0
0,http://www.madeagoestojailmovie.com/,15670,en,Madea Goes to Jail,3.107371,2009-02-16,90508336,103.0
18000000,,290555,en,Wolves,7.922639,2014-08-28,0,90.0
23000000,,8328,en,Step Up 2: The Streets,28.973074,2008-02-14,150816700,98.0
15000000,http://www.hoodwinkedthemovie.com,10982,en,Hoodwinked!,23.980329,2005-12-16,51053787,80.0
17500000,http://www.metrofilms.com/hotelrwanda/,205,en,Hotel Rwanda,28.605420000000002,2004-09-11,38000000,121.0
24000000,http://www.hitmanmovie.com/,1620,en,Hitman,42.669304,2007-11-21,99965753,89.0
17500000,http://www.foxsearchlight.com/blacknativity/,175541,en,Black Nativity,7.180403,2013-11-27,7018189,93.0
18000000,,241254,en,The Prince,21.638673,2014-08-22,266586800,93.0
0,,31932,en,City of Ghosts,2.64486,2002-01-01,0,116.0
0,,1933,en,The Others,25.881355,2001-08-02,0,101.0
18500000,,679,en,Aliens,67.66094,1986-07-18,183316455,137.0
17000000,,11113,en,My Fair Lady,20.786616,1964-10-21,72070731,170.0
17000000,,3597,en,I Know What You Did Last Summer,27.654472,1997-10-17,125586134,100.0
17000000,,193893,en,Let's Be Cops,70.66892299999999,2014-08-13,136621271,104.0
16000000,http://www.foxsearchlight.com/sideways/,9675,en,Sideways,23.425431,2004-10-22,109502303,126.0
17500000,,9988,en,Beerfest,14.304444,2006-08-25,19179969,110.0
300000,http://www.theofficialjohncarpenter.com/halloween/,948,en,Halloween,30.301307,1978-10-25,70000000,91.0
17000000,http://www.goodboy.com/,21765,en,Good Boy!,3.5603300000000004,2003-10-10,0,87.0
17000000,,146304,en,The Best Man Holiday,7.210095,2013-11-15,71625195,123.0
17000000,http://www.smokinaces.net/,7516,en,Smokin' Aces,23.491962,2006-12-09,57103895,109.0
20000000,http://www.saw3dmovie.com,41439,en,Saw 3D,36.133536,2010-10-21,136150434,90.0
17000000,,2752,en,40 Days and 40 Nights,14.18136,2002-03-01,0,94.0
17000000,,9429,en,A Night at the Roxbury,12.709227,1998-10-01,30331165,81.0
17000000,http://www.beastlythemovie.com/,38117,en,Beastly,24.054062,2011-01-21,43165571,86.0
15000000,http://www.foxsearchlight.com/thehillshaveeyes/,9792,en,The Hills Have Eyes,35.107857,2006-03-10,69623713,107.0
0,,13778,en,Dickie Roberts: Former Child Star,10.149569,2003-09-05,0,98.0
0,,228203,en,"McFarland, USA",14.023082,2015-02-20,45710059,128.0
0,,41382,en,Lottery Ticket,9.054803,2010-08-20,0,99.0
20000000,,13960,en,ATL,5.422285,2006-03-31,21170563,105.0
17000000,http://www.pitchperfectmovie.com/,114150,en,Pitch Perfect,32.746486,2012-09-28,115350426,112.0
34000000,,26602,en,Summer Catch,3.9600980000000003,2001-08-22,19693891,108.0
0,,10223,en,A Simple Plan,10.178917,1998-12-11,0,121.0
17000000,,16028,en,They,4.5442160000000005,2002-11-01,0,89.0
0,,15639,en,Larry the Cable Guy: Health Inspector,2.184708,2006-03-24,0,89.0
0,,16112,en,The Adventures of Elmo in Grouchland,3.09159,1999-10-01,0,73.0
17000000,,26390,en,Brooklyn's Finest,18.790101999999997,2009-01-16,29536299,133.0
17000000,,27759,en,55 Days at Peking,3.3210949999999997,1963-05-06,10000000,154.0
17000000,http://www.evildead-movie.com/,109428,en,Evil Dead,33.912116,2013-04-05,97542952,91.0
17000000,http://www.foxsearchlight.com/mylifeinruins/,23049,en,My Life in Ruins,5.787891,2009-02-06,20455276,95.0
17000000,,9310,en,American Dreamz,7.864011,2006-03-04,7314027,107.0
17000000,,11411,en,Superman IV: The Quest for Peace,17.062117,1987-07-23,19300000,90.0
0,,16988,en,How She Move,1.782666,2008-01-25,0,94.0
17000000,https://www.warnerbros.com/running-scared,7304,en,Running Scared,19.311572,2006-01-06,9500000,122.0
0,,24747,en,Bobby Jones: Stroke of Genius,2.897449,2004-04-30,0,120.0
17000000,,58048,en,Shanghai Surprise,0.13856400000000002,1986-08-29,0,97.0
40000000,,1491,en,The Illusionist,36.960953,2006-08-18,86915017,110.0
17000000,http://www.roarthemovie.com/,2989,en,Roar,1.15641,1981-11-12,2000000,102.0
17000000,,10629,en,Veronica Guerin,9.583578,2003-07-11,1569918,98.0
17000000,,255343,en,Escobar: Paradise Lost,25.112567000000002,2014-10-11,3758328,120.0
17000000,http://darko.com/film_southlandtales.html,4723,en,Southland Tales,9.349386,2006-05-15,374743,144.0
15000000,,10800,fr,Chasseurs de dragons,8.884405000000001,2008-03-19,0,80.0
17000000,,25763,en,Damnation Alley,2.215261,1977-09-10,8720000,91.0
17000000,http://theapparition.warnerbros.com,79694,en,The Apparition,6.385234,2012-08-23,9627492,82.0
16500000,,4032,en,My Girl,20.935169000000002,1991-11-27,0,102.0
16800000,http://www.furmovie.com/,18615,en,Fur: An Imaginary Portrait of Diane Arbus,4.358255000000001,2006-08-30,2281089,122.0
15000000,,10673,en,Wall Street,24.898687,1987-12-10,43848069,126.0
16500000,,4584,en,Sense and Sensibility,20.898711,1995-12-13,135000000,136.0
16500000,http://becomingjane-themovie.com/,2977,en,Becoming Jane,18.236284,2007-03-02,37311672,120.0
16500000,,10760,en,Sydney White,10.74648,2007-09-21,13620075,108.0
16500000,,11093,en,House of Sand and Fog,12.102725,2003-12-19,16942795,126.0
16400000,,207,en,Dead Poets Society,55.458583999999995,1989-06-02,235860116,129.0
16000000,,8467,en,Dumb and Dumber,35.777066999999995,1994-12-16,247275374,107.0
16000000,,639,en,When Harry Met Sally...,18.430419,1989-07-21,92823546,96.0
16000000,,24226,en,The Verdict,7.980632000000001,1982-12-08,53977250,129.0
16000000,,9285,en,Road Trip,14.759948000000001,2000-05-19,119754278,93.0
0,,14709,en,Varsity Blues,9.229999000000001,1999-01-15,0,106.0
15000000,http://www.warnerbros.fr/the-artist,74643,en,The Artist,29.943315999999996,2011-05-15,133432856,100.0
16000000,http://www.theunbornmovie.net/,13788,en,The Unborn,15.788784,2009-01-09,76514050,87.0
16000000,http://www.moonrisekingdom.com,83666,en,Moonrise Kingdom,41.083914,2012-05-16,68263166,94.0
16000000,,10781,en,The Texas Chainsaw Massacre: The Beginning,21.380635,2006-10-06,0,91.0
18500000,,318850,en,The Young Messiah,1.8845580000000002,2016-03-10,6490401,120.0
0,,13908,en,The Master of Disguise,4.382761,2002-08-02,0,80.0
19000000,http://www.panslabyrinth.com,1417,es,El laberinto del fauno,90.80940799999999,2006-05-27,83258226,118.0
0,,39180,en,See Spot Run,6.5790169999999994,2001-03-02,0,94.0
16000000,,16161,en,Baby Boy,7.854989,2001-06-27,29381649,130.0
16000000,http://www.theroommate-movie.com/,49950,en,The Roommate,11.807269,2011-02-04,40492759,91.0
17700000,,10956,en,Joe Dirt,15.976335,2001-04-10,30987695,91.0
15000000,,9594,en,Double Impact,10.484642,1991-08-10,30102717,110.0
12000000,http://www.universalstudiosentertainment.com/hot-fuzz/,4638,en,Hot Fuzz,38.623178,2007-02-14,80573774,121.0
16000000,http://thewomen.warnerbros.com/index.html,13972,en,The Women,8.8321,2008-09-12,50007546,114.0
15000000,,5038,en,Vicky Cristina Barcelona,32.758254,2008-08-15,96408652,96.0
25000000,,13491,sv,Arn: Tempelriddaren,6.091033,2007-12-17,0,139.0
16000000,,10571,en,Boys and Girls,9.119797,2000-06-16,20627372,94.0
0,,10994,en,White Oleander,9.423866,2002-10-11,0,109.0
16000000,,19994,en,Jennifer's Body,32.257414000000004,2009-09-18,31556061,100.0
16000000,,25166,en,Drowning Mona,3.021835,2000-03-03,15427192,96.0
16000000,,30890,en,Radio Days,7.612849000000001,1987-01-30,0,90.0
20000000,http://rememberme-movie.com/,23169,en,Remember Me,36.764666,2010-03-12,0,113.0
0,,17403,en,How to Deal,3.199784,2003-07-18,0,99.0
20000000,,12120,en,My Stepmother is an Alien,9.455596,1988-12-09,13854000,108.0
26000000,,9800,en,Philadelphia,44.301745000000004,1993-12-22,206678440,125.0
16000000,,1090,en,The Thirteenth Floor,19.890428,1999-04-16,18564088,100.0
16000000,,18475,en,The Cookout,0.8305959999999999,2004-09-03,12,97.0
0,,40160,en,Meteor,2.637355,1979-10-19,0,107.0
0,,18074,en,Duets,2.25453,2000-09-09,0,112.0
16000000,,9689,en,Hollywood Ending,8.711782000000001,2002-05-03,0,112.0
6500000,,9781,en,Detroit Rock City,5.7003330000000005,1999-08-13,4217115,95.0
16000000,,8009,en,Highlander,29.253833,1986-03-07,5900000,116.0
16000000,http://www.thingswelostinthefiremovie.com/,3877,en,Things We Lost in the Fire,8.842869,2007-09-26,2849142,113.0
16000000,,8854,en,Steel,2.8487270000000002,1997-08-15,1686429,97.0
16000000,http://theimmigrant-lefilm.com/,152599,en,The Immigrant,13.832464000000002,2013-07-03,5867686,117.0
0,,18840,en,The White Countess,4.4885470000000005,2005-10-30,0,135.0
20000000,,68727,en,Trance,38.802415,2013-03-27,24261569,101.0
16000000,,12657,en,Soul Plane,9.400404,2004-05-28,14822346,86.0
11000000,http://www.bienvenuechezleschtis-lefilm.com/,8265,fr,Bienvenue chez les ch'tis,18.923181,2008-01-09,53191886,106.0
0,,12410,en,Good,2.397987,2008-12-11,0,96.0
13000000,http://www.ifcfilms.com/films/enter-the-void,34647,en,Enter the Void,20.39955,2009-05-05,754249,161.0
16000000,,73935,en,Vamps,7.2518970000000005,2012-08-25,0,93.0
16000000,,28178,en,Hachi: A Dog's Tale,43.217089,2009-06-13,47801389,93.0
16000000,,185567,en,Zulu,14.529496,2013-12-04,0,110.0
16000000,,264656,en,The Homesman,20.591479999999997,2014-05-18,3442853,122.0
15600000,http://www.juwannamann.com/,35696,en,Juwanna Mann,2.2449470000000002,2002-06-21,0,91.0
0,,16351,en,Ararat,1.3262639999999999,2002-05-20,0,115.0
0,,38717,en,Madison,0.212108,2001-01-23,0,99.0
15500000,,18777,en,Slow Burn,6.630856,2005-09-12,1237615,93.0
15300000,,2110,fr,Wasabi,18.209570000000003,2001-10-31,0,94.0
15500000,,9035,en,Slither,17.327279,2006-03-31,0,95.0
15000000,,90,en,Beverly Hills Cop,29.843818,1984-11-29,316360478,105.0
18000000,https://www.foxconnect.com/home-alone-4.html,771,en,Home Alone,2.186927,1990-11-09,476684675,103.0
0,,12154,es,Three Men and a Baby,12.335827,1987-11-27,0,102.0
21000000,,9576,en,Tootsie,20.818567,1982-12-16,177200000,116.0
15000000,,744,en,Top Gun,58.900647,1986-05-16,356830601,110.0
17000000,,146,zh,卧虎藏龙,45.742253999999996,2000-10-01,213525736,120.0
15000000,http://www.dreamworks.com/ab/,14,en,American Beauty,80.87860500000001,1999-09-15,356296601,122.0
15000000,http://www.kingsspeech.com/,45269,en,The King's Speech,54.053576,2010-09-06,414211549,118.0
15000000,,9493,en,Twins,17.638285999999997,1988-12-09,216614388,107.0
15000000,http://www.theyellowhandkerchief.com/,22556,en,The Yellow Handkerchief,3.803495,2008-12-17,317000,102.0
15000000,,873,en,The Color Purple,17.571533,1985-12-18,146292009,154.0
16000000,,33196,ko,해운대,4.628525,2009-06-06,11301649,120.0
14000000,http://theimitationgamemovie.com/,205596,en,The Imitation Game,145.364591,2014-11-14,233555708,113.0
0,,10765,en,Private Benjamin,12.18838,1980-10-06,0,109.0
15000000,,16769,en,Coal Miner's Daughter,3.826685,1980-03-07,67182787,125.0
15000000,http://www.fox.co.uk/diary-of-a-wimpy-kid,33217,en,Diary of a Wimpy Kid,21.095489,2010-03-19,75700498,92.0
15000000,http://www.mamamovie.com/,132232,en,Mama,47.455148,2013-01-17,146497771,100.0
15000000,,11153,en,National Lampoon's Vacation,22.838834,1983-07-28,61399552,98.0
15000000,,208134,en,Jackass Presents: Bad Grandpa,27.165221999999996,2013-10-22,151831537,92.0
15000000,http://www.thequeenmovie.co.uk/,1165,en,The Queen,19.113278,2006-09-15,123384128,103.0
15000000,,4011,en,Beetlejuice,58.553213,1988-02-29,73326666,92.0
15000000,,17202,en,Why Did I Get Married?,2.005111,2007-10-12,55184721,113.0
18000000,,9587,en,Little Women,16.418639000000002,1994-12-21,0,115.0
17000000,http://womaninblack.com/,65086,en,The Woman in Black,43.675191,2012-02-01,127730736,95.0
15000000,http://www.sonypictures.com/movies/whenastrangercalls/site/,10053,en,When a Stranger Calls,4.688212,2006-02-03,66966987,87.0
15000000,,11870,en,Big Fat Liar,9.125594,2002-02-08,52970014,88.0
15000000,,11778,en,The Deer Hunter,19.786392000000003,1978-12-08,50000000,183.0
15000000,,586,en,Wag the Dog,13.581966,1997-12-25,64256513,97.0
17000000,http://disneydvd.disney.go.com/the-lizzie-mcguire-movie.html,18736,en,The Lizzie McGuire Movie,11.927667,2003-04-25,55534455,94.0
35000000,,134411,en,Snitch,30.556134999999998,2013-02-21,42930462,112.0
15000000,http://www.krampusthefilm.com/,287903,en,Krampus,31.565116999999997,2015-11-26,61548707,98.0
15000000,,9276,en,The Faculty,21.535126,1998-12-25,40283321,104.0
0,,15765,en,What's Love Got to Do with It,7.921311,1993-06-09,0,118.0
15000000,http://www.miramax.com/movie/cop-land,2142,en,Cop Land,19.284129,1997-08-15,44862187,104.0
16000000,,11397,en,Not Another Teen Movie,23.423082,2001-12-07,66468332,89.0
7000000,,77016,en,End of Watch,49.517264000000004,2012-09-20,48126384,109.0
15000000,,11478,en,The Skulls,11.375032000000001,2000-03-31,35007180,106.0
15000000,http://www.focusfeatures.com/the_theory_of_everything,266856,en,The Theory of Everything,61.182331000000005,2014-11-26,123726688,123.0
0,,13411,en,Malibu's Most Wanted,7.314796,2003-04-10,0,86.0
15000000,,10564,en,Where the Heart Is,6.8579229999999995,2000-04-27,33771174,120.0
15000000,,947,en,Lawrence of Arabia,41.286336,1962-12-10,69995385,216.0
15000000,http://www.halloween2-movie.com/,24150,en,Halloween II,12.929525,2009-08-28,39421467,105.0
15000000,http://howwilditwas.com/,228970,en,Wild,42.952942,2014-12-05,52501541,115.0
15000000,http://www.thelasthouseontheleft.com/,18405,en,The Last House on the Left,19.760382999999997,2009-03-13,32721635,110.0
15000000,https://www.uphe.com/movies/the-wedding-date,6961,en,The Wedding Date,10.194097,2005-02-04,47175038,88.0
13000000,,11442,en,Halloween: Resurrection,11.045592999999998,2002-07-01,37664855,94.0
16000000,,2493,en,The Princess Bride,44.533612,1987-09-18,30857814,98.0
15000000,,14047,en,The Great Debaters,10.84158,2007-12-27,30226144,126.0
15000000,http://www.sonypictures.com/movies/drive/,64690,en,Drive,49.294864000000004,2011-08-06,78054825,100.0
15000000,,11132,en,Confessions of a Teenage Drama Queen,7.424798,2004-02-17,29331068,89.0
15000000,,17127,en,The Object of My Affection,5.164281,1998-04-17,46905889,111.0
15000000,,1562,en,28 Weeks Later,34.759855,2007-04-26,64238440,100.0
15000000,,232679,en,When the Game Stands Tall,7.297757000000001,2014-08-22,30127963,115.0
14000000,,17880,en,Because of Winn-Dixie,3.334804,2005-02-18,32645546,106.0
20000000,,14736,en,Love & Basketball,2.027393,2000-04-21,27728118,124.0
0,,9434,en,Grosse Pointe Blank,13.817269,1997-04-11,28084357,107.0
15000000,http://www.allaboutstevemovie.com/,23706,en,All About Steve,13.237835,2009-09-04,40105542,99.0
0,,11531,en,Book of Shadows: Blair Witch 2,3.890223,2000-10-27,0,90.0
15000000,,9100,en,The Craft,19.517239,1996-05-03,24769466,101.0
15000000,,116,en,Match Point,30.669913,2005-10-26,85306374,124.0
0,http://www.ramonaandbeezus.com/,38843,en,Ramona and Beezus,9.681147,2010-07-23,0,103.0
11500000,,1245,en,The Remains of the Day,15.355589000000002,1993-11-05,23237911,134.0
15000000,,4995,en,Boogie Nights,19.85579,1997-09-11,43101594,155.0
0,,10413,en,Nowhere to Run,11.689337,1993-01-15,0,94.0
15000000,,14012,en,Flicka,3.043589,2006-10-20,21000000,95.0
15000000,,9793,en,The Hills Have Eyes II,17.141376,2007-03-22,0,89.0
14000000,,12212,en,Urban Legends: Final Cut,8.885017,2000-09-19,38574362,97.0
0,,13768,en,Tuck Everlasting,4.115398,2002-10-11,0,90.0
20000000,,8975,en,The Marine,7.679336,2006-10-13,22165608,92.0
15000000,http://keanumovie.com/,342521,en,Keanu,18.268009,2016-04-21,20566327,94.0
15000000,http://www.countrystrong-movie.com/,45272,en,Country Strong,7.809701,2010-12-22,20529194,117.0
15000000,,9424,en,Disturbing Behavior,9.378688,1998-07-24,17507368,84.0
15000000,http://www.focusfeatures.com/the_place_beyond_the_pines,97367,en,The Place Beyond the Pines,35.395129,2013-03-20,35485608,140.0
15000000,http://thenovemberman.com/,254904,en,The November Man,45.317278,2014-08-27,32556119,108.0
15000000,,18681,en,Eye of the Beholder,4.302941000000001,1999-09-04,0,109.0
15000000,http://www.thehurtlocker-movie.com/,12162,en,The Hurt Locker,47.006161999999996,2008-10-10,42000000,131.0
15000000,,11495,en,Firestarter,11.379652,1984-05-11,17080167,114.0
15000000,http://killingthemsoftlymovie.com/,64689,en,Killing Them Softly,24.612603,2012-09-20,37930465,97.0
